Rnd,number,Player,TFR_Points,Team,Opp,Minutes,Points,Tries,Seven_point_tries,Conversions_attempted,Conversions_successful,PK_attempted,PK_successful,Kicking_success_pct,Drop_kicks_attempted,Successful_drop_kicks,Carries,Metres_run,Metres_gained,Avg_metres_gained,Clean_breaks,Ball_carry_into_breakdown,Offloads,Defenders_beaten,Total_passes,Successful_passes,Pass_accuracy_pct,First_and_second_breakdown_arrivals,Third_breakdown_arrivals,Tackles_attempted,Tackles_made,Tackles_missed,Tackles_made_pct,Dominant_tackles,Offloads_in_tackle,Defensive_turnovers_won,Defensive_breakdown_arrivals,First_defending_breakdown_arrivals,Breakdown_turnovers_won,Turnovers_conceded,General_play_kicks,General_play_kick_errors,Penalties_conceded,Free_kicks_conceded,Yellow_cards,Red_cards,Try_assists,Def_bonus,Off_bonus
9,7,Makeen Alikhan,15.8,Dallas Jackals,MIA,57,5,1,0,0,0,0,0,0,0,0,7,55,49,7,1,5,1,1,1,1,100,11,5,8,8,0,0,1,0,1,4,4,2,1,0,0,0,0,0,0,0,0,0
9,7,Matt Heaton,11.7,RFC Los Angeles,NEFJ,79,0,0,0,0,0,0,0,0,0,0,6,36,28,5,0,6,1,0,1,1,100,21,4,28,23,5,0,1,0,0,10,9,1,2,1,0,1,0,0,0,0,0,0
9,7,Seta Baker,18,New England Free Jacks,LA,79,5,1,0,0,0,0,0,0,0,0,9,49,36,4,0,7,1,0,2,2,100,15,1,17,13,4,0,0,2,0,4,3,1,3,0,0,0,0,0,0,2,0,0
10,7,Cory Daniel,6.1,Old Glory DC,MIA,86,0,0,0,0,0,0,0,0,0,0,2,8,8,4,0,2,1,0,0,0,0,23,5,18,16,2,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0
10,7,Dylan Nel,11.9,Utah Warriors,HOU,81,0,0,0,0,0,0,0,0,0,0,13,87,75,6,0,11,0,1,6,6,100,17,3,9,8,1,0,2,2,0,6,6,1,2,0,0,1,0,0,0,0,0,0
10,7,Emmanuel Albert,4.2,Houston Sabercats,UTAH,61,0,0,0,0,0,0,0,0,0,0,3,14,11,4,0,3,0,0,0,0,0,6,2,12,12,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0
10,7,Joe Basser,7.4,Anthem RC,SEA,71,0,0,0,0,0,0,0,0,0,0,3,28,26,9,0,3,0,1,1,1,100,12,1,17,16,1,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0
10,7,Kara Pryor,0.5,Seattle Seawolves,ARC,72,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,1,0,0,1,1,100,19,3,17,15,2,0,0,0,0,6,6,1,6,0,0,2,0,1,0,0,0,0
10,7,Maclean Jones,20.5,Chicago Hounds,NEFJ,80,10,2,0,0,0,0,0,0,0,0,6,48,43,7,1,3,1,0,4,4,100,12,3,22,19,3,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
10,7,Makeen Alikhan,13,Dallas Jackals,SDL,85,0,0,0,0,0,0,0,0,0,0,6,34,33,5,0,5,0,2,1,1,100,19,0,19,19,0,0,1,1,1,8,6,1,2,0,0,2,0,0,0,1,0,0
10,7,Rick Rose,3.4,Miami Sharks,OGDC,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,7,Seta Baker,8.5,New England Free Jacks,CHI,70,5,1,0,0,0,0,0,0,0,0,8,63,52,7,0,8,0,1,2,1,50,23,4,15,11,4,0,0,0,0,7,4,0,3,0,0,1,0,1,0,0,0,0
10,7,Tupou Afungia,23,San Diego Legion,DAL,85,5,1,0,0,0,0,0,0,0,0,12,123,99,8,2,9,0,1,4,4,100,10,3,18,12,6,0,1,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0
11,7,Albert O'Shannessey,10.5,Anthem RC,HOU,85,0,0,0,0,0,0,0,0,0,0,3,48,46,15,0,2,0,1,0,0,0,13,1,14,13,1,0,1,1,0,4,2,1,2,0,0,1,0,0,0,0,0,0
11,7,Cory Daniel,6.6,Old Glory DC,CHI,69,0,0,0,0,0,0,0,0,0,0,2,18,3,1,0,2,0,1,0,0,0,14,4,23,21,2,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0
11,7,Dan Pryor,8.3,Miami Sharks,UTAH,83,0,0,0,0,0,0,0,0,0,0,7,48,43,6,0,5,1,1,3,3,100,9,0,12,10,2,0,1,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0
11,7,Dylan Nel,1.1,Utah Warriors,MIA,48,0,0,0,0,0,0,0,0,0,0,9,32,26,3,0,8,0,0,4,4,100,12,5,10,10,0,0,0,0,0,3,3,2,1,0,0,1,0,0,1,0,0,0
11,7,Huw Taylor,13.4,Seattle Seawolves,NOLA,79,5,1,0,0,0,0,0,0,0,0,6,28,24,4,0,6,0,0,2,1,50,11,1,23,20,3,0,2,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0
11,7,Jonah Mau'u,21.1,NOLA Gold,SEA,79,10,2,0,0,0,0,0,0,0,0,12,91,87,7,1,9,1,2,8,8,100,20,2,12,8,4,0,0,1,0,12,8,0,1,0,0,0,0,0,0,0,0,0
11,7,Maclean Jones,2.2,Chicago Hounds,OGDC,78,0,0,0,0,0,0,0,0,0,0,5,19,10,2,0,4,0,0,5,5,100,16,3,15,14,1,0,2,0,0,1,1,1,3,2,0,2,0,1,0,0,0,0
11,7,Makeen Alikhan,17.9,Dallas Jackals,LA,74,5,1,0,0,0,0,0,0,0,0,6,53,34,6,0,4,0,0,1,1,100,7,0,21,20,1,0,1,1,0,11,11,2,2,0,0,1,0,0,0,0,0,0
11,7,Matt Heaton,4.2,RFC Los Angeles,DAL,84,0,0,0,0,0,0,0,0,0,0,3,10,8,3,0,2,0,0,4,4,100,21,1,11,8,3,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0
11,7,Ronan Murphy,3.2,Houston Sabercats,ARC,51,0,0,0,0,0,0,0,0,0,0,2,8,8,4,0,2,0,0,1,1,100,8,0,11,8,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
12,7,Albert O'Shannessey,9.6,Anthem RC,LA,79,5,1,0,0,0,0,0,0,0,0,2,23,22,11,1,1,0,1,0,0,0,6,0,8,8,0,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0,0
12,7,Blair Cowan,10.5,San Diego Legion,NEFJ,87,0,0,0,0,0,0,0,0,0,0,7,37,32,5,0,7,0,0,9,9,100,10,0,24,21,3,0,2,0,0,7,7,0,4,0,0,3,0,0,0,1,0,0
12,7,Huw Taylor,10,Seattle Seawolves,DAL,78,0,0,0,0,0,0,0,0,0,0,12,54,47,4,0,12,1,1,2,1,50,17,3,17,16,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0
12,7,John Dupree,1,Utah Warriors,NOLA,41,0,0,0,0,0,0,0,0,0,0,1,9,4,4,0,0,1,0,1,1,100,8,1,3,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
12,7,Jonah Mau'u,8,NOLA Gold,UTAH,46,0,0,0,0,0,0,0,0,0,0,2,9,7,3,0,2,0,0,6,5,83,5,0,11,11,0,0,0,1,1,10,10,1,0,0,0,0,0,0,0,1,0,0
12,7,Keni Nasoqeqe,3.4,Houston Sabercats,CHI,63,0,0,0,0,0,0,0,0,0,0,6,18,9,2,0,4,0,1,3,2,67,9,0,11,10,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12,7,Maclean Jones,2.2,Chicago Hounds,HOU,56,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,0,0,2,2,100,6,1,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,7,Makeen Alikhan,8.9,Dallas Jackals,SEA,78,0,0,0,0,0,0,0,0,0,0,5,31,26,5,0,5,0,0,3,2,67,10,1,25,21,4,0,0,0,0,6,5,0,1,0,0,1,0,0,0,0,0,0
12,7,Matt Heaton,5.6,RFC Los Angeles,ARC,21,0,0,0,0,0,0,0,0,0,0,3,38,30,10,0,2,0,1,1,1,100,1,0,9,7,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12,7,Seta Baker,9.2,New England Free Jacks,SDL,87,0,0,0,0,0,0,0,0,0,0,6,45,33,6,0,5,0,1,1,1,100,8,3,19,13,6,0,0,0,1,5,4,1,2,0,0,0,0,0,0,0,0,0
13,7,Blair Cowan,7.3,San Diego Legion,LA,81,0,0,0,0,0,0,0,0,0,0,11,51,44,4,0,10,0,3,7,6,86,11,1,10,8,2,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0
13,7,Brady Daniel,5.1,Old Glory DC,SEA,86,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,1,0,0,0,0,0,18,4,15,15,0,0,0,0,1,5,4,0,1,0,0,1,0,0,0,0,0,0
13,7,Maclean Jones,4.3,Chicago Hounds,NOLA,79,0,0,0,0,0,0,0,0,0,0,2,9,7,3,0,2,0,0,4,4,100,11,2,13,12,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0
13,7,Max Katjijeko,7.1,RFC Los Angeles,SDL,81,0,0,0,0,0,0,0,0,0,0,7,30,26,4,0,6,1,0,0,0,0,10,3,17,15,2,0,0,2,0,1,1,0,2,0,0,2,0,0,0,0,0,0
13,7,Monatae Akuei Gai,12.9,Seattle Seawolves,OGDC,89,5,1,0,0,0,0,0,0,0,0,7,41,39,6,0,6,1,0,1,1,100,19,7,12,10,2,0,0,2,0,8,7,0,0,0,0,0,0,0,0,0,0,0
13,7,Moni Tonga'uiha,7,NOLA Gold,CHI,79,0,0,0,0,0,0,0,0,0,0,6,35,26,4,0,6,0,1,5,3,60,11,0,16,13,3,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0
13,7,Roelof Smit,8.3,Miami Sharks,NEFJ,41,5,1,0,0,0,0,0,0,0,0,5,40,34,7,0,4,1,0,1,0,0,6,1,3,3,0,0,0,0,1,2,1,0,2,0,0,1,0,0,0,0,0,0
13,7,Seta Baker,13,New England Free Jacks,MIA,83,5,1,0,0,0,0,0,0,0,0,8,59,51,6,0,6,0,1,1,1,100,10,1,17,13,4,0,0,0,0,5,5,0,4,0,0,1,0,0,0,0,0,0
14,7,Albert O'Shannessey,4.7,Anthem RC,OGDC,81,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,1,0,0,1,1,100,11,1,19,15,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
14,7,Blair Cowan,8.6,San Diego Legion,UTAH,77,0,0,0,0,0,0,0,0,0,0,6,36,23,4,0,4,0,1,3,2,67,10,0,9,6,3,0,0,0,0,7,6,2,0,0,0,0,0,0,0,0,0,0
14,7,Cory Daniel,7.6,Old Glory DC,ARC,64,0,0,0,0,0,0,0,0,0,0,6,42,38,6,0,3,1,0,0,0,0,8,1,16,16,0,0,0,0,1,8,6,0,2,1,0,0,0,0,0,0,0,0
14,7,John Dupree,5,Utah Warriors,SDL,52,0,0,0,0,0,0,0,0,0,0,2,22,21,11,0,2,0,0,0,0,0,8,1,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
14,7,Keni Nasoqeqe,9.5,Houston Sabercats,NOLA,72,5,1,0,0,0,0,0,0,0,0,4,33,32,8,1,2,1,0,1,1,100,11,1,6,6,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
14,7,Martin Sigren,10.2,New England Free Jacks,DAL,79,0,0,0,0,0,0,0,0,0,0,7,37,30,4,0,7,0,1,4,4,100,12,3,22,19,3,0,4,1,1,9,9,1,2,0,0,1,0,0,0,0,0,0
14,7,Matt Heaton,6.3,RFC Los Angeles,MIA,82,0,0,0,0,0,0,0,0,0,0,2,8,5,3,0,1,1,1,3,3,100,13,2,22,16,6,0,3,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0
14,7,Moni Tonga'uiha,9.8,NOLA Gold,HOU,83,0,0,0,0,0,0,0,0,0,0,10,63,43,4,0,9,0,0,3,3,100,10,2,13,10,3,0,2,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0
14,7,Roelof Smit,2.7,Miami Sharks,LA,47,0,0,0,0,0,0,0,0,0,0,3,21,17,6,0,2,1,0,1,1,100,10,2,7,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,7,Ronan Foley,6.9,Dallas Jackals,NEFJ,79,0,0,0,0,0,0,0,0,0,0,12,65,50,4,0,11,0,1,4,4,100,10,0,9,8,1,0,0,2,1,7,7,0,2,0,0,0,0,0,0,0,0,0
15,7,Cory Daniel,10.3,Old Glory DC,NEFJ,80,0,0,0,0,0,0,0,0,0,0,4,48,43,11,1,2,0,0,4,4,100,18,3,21,20,1,0,1,0,0,7,6,0,2,0,0,2,0,0,0,0,0,0
15,7,Jed Melvin,4.1,New England Free Jacks,OGDC,49,0,0,0,0,0,0,0,0,0,0,5,17,17,3,0,3,0,0,4,4,100,6,2,14,13,1,0,1,1,0,2,2,0,3,0,0,0,0,0,0,0,0,0
15,7,John Dupree,1.8,Utah Warriors,SEA,54,0,0,0,0,0,0,0,0,0,0,2,8,2,1,0,2,1,0,0,0,0,7,0,9,7,2,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0
15,7,Keni Nasoqeqe,5.3,Houston Sabercats,LA,75,0,0,0,0,0,0,0,0,0,0,5,50,44,9,0,5,0,1,2,2,100,8,1,7,3,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15,7,Maclean Jones,5.9,Chicago Hounds,DAL,62,0,0,0,0,0,0,0,0,0,0,2,18,17,8,0,2,0,0,7,6,86,11,2,10,9,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
15,7,Makeen Alikhan,5.7,Dallas Jackals,CHI,50,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,1,0,0,1,0,0,5,1,11,11,0,0,1,0,0,6,5,1,1,0,0,1,0,0,0,0,0,0
15,7,Matt Heaton,6.4,RFC Los Angeles,HOU,80,0,0,0,0,0,0,0,0,0,0,5,30,21,4,0,5,0,1,0,0,0,9,2,15,11,4,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0
15,7,Monatae Akuei Gai,4.3,Seattle Seawolves,UTAH,76,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,4,4,100,12,2,12,11,1,0,0,1,1,6,4,1,3,2,0,1,0,0,0,0,0,0
15,7,Moni Tonga'uiha,9.3,NOLA Gold,MIA,81,0,0,0,0,0,0,0,0,0,0,8,54,50,6,0,6,0,0,6,6,100,7,2,11,11,0,0,1,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0
15,7,Paddy Ryan,13,Chicago Hounds,ARC,66,0,0,0,0,0,0,0,0,0,0,8,45,17,2,0,8,0,0,4,4,100,14,3,3,3,0,0,0,2,0,3,3,0,2,1,1,1,0,0,0,0,0,0
15,7,Paddy Ryan,13,San Diego Legion,ARC,81,0,0,0,0,0,0,0,0,0,0,7,52,46,7,0,6,0,2,6,6,100,14,2,19,18,1,0,1,1,0,13,9,1,0,0,0,0,0,0,0,0,0,0
15,7,Roelof Smit,3.1,Miami Sharks,NOLA,59,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,1,0,0,1,0,0,6,2,11,9,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
15,7,Sione Latu Jr,7.3,Anthem RC,SDL,78,0,0,0,0,0,0,0,0,0,0,2,7,7,4,0,2,0,0,2,1,50,18,3,27,22,5,0,1,0,1,4,4,0,1,0,0,0,0,0,0,0,0,0
16,7,Albert O'Shannessey,9.6,Anthem RC,MIA,79,5,1,0,0,0,0,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,8,1,16,11,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16,7,Blair Cowan,5.8,San Diego Legion,CHI,82,0,0,0,0,0,0,0,0,0,0,4,10,9,2,0,4,0,0,5,4,80,10,0,15,13,2,0,0,1,0,11,8,0,0,0,0,0,0,0,0,0,0,0
16,7,Cory Daniel,19.7,Old Glory DC,DAL,85,5,1,0,0,0,0,0,0,0,0,7,103,81,12,1,4,1,1,1,1,100,16,3,26,22,4,0,0,0,0,6,4,0,2,0,0,1,0,0,0,0,0,0
16,7,Dan Pryor,7.3,Miami Sharks,ARC,79,0,0,0,0,0,0,0,0,0,0,3,32,32,11,0,2,1,0,5,4,80,7,2,14,12,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
16,7,Jed Melvin,23.7,New England Free Jacks,UTAH,82,15,3,0,0,0,0,0,0,0,0,8,43,39,5,1,4,1,2,2,2,100,14,1,17,16,1,0,0,0,0,8,7,0,2,0,0,1,0,0,0,0,0,0
16,7,Kalisi Moli,6.2,Utah Warriors,NEFJ,62,0,0,0,0,0,0,0,0,0,0,7,38,35,5,0,5,2,0,2,2,100,11,0,12,9,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16,7,Keni Nasoqeqe,10.9,Houston Sabercats,SEA,72,5,1,0,0,0,0,0,0,0,0,7,51,47,7,0,6,1,2,1,1,100,10,0,6,4,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
16,7,Lucas Rumball,7.1,Chicago Hounds,SDL,82,0,0,0,0,0,0,0,0,0,0,9,51,49,5,0,8,0,1,2,2,100,8,2,10,9,1,0,1,0,0,6,6,0,3,0,0,2,0,0,0,0,0,0
16,7,Matt Heaton,10.5,RFC Los Angeles,NOLA,80,5,1,0,0,0,0,0,0,0,0,2,16,11,6,1,1,1,0,2,2,100,9,0,14,13,1,0,0,0,0,5,5,0,1,0,0,1,0,0,0,0,0,0
16,7,Monatae Akuei Gai,8.8,Seattle Seawolves,HOU,84,0,0,0,0,0,0,0,0,0,0,2,15,14,7,0,0,0,0,2,0,0,6,2,22,18,4,0,1,0,0,6,5,1,2,0,0,0,0,0,0,0,0,0
16,7,Moni Tonga'uiha,11.3,NOLA Gold,LA,80,5,1,0,0,0,0,0,0,0,0,8,45,37,5,0,6,1,0,9,9,100,8,3,9,7,2,0,1,0,1,3,2,0,1,0,0,1,0,0,0,0,0,0
16,7,Ronan Foley,7.5,Dallas Jackals,OGDC,85,0,0,0,0,0,0,0,0,0,0,7,45,41,6,0,6,1,0,5,5,100,17,2,8,8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
17,7,Albert O'Shannessey,6.1,Anthem RC,CHI,83,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,1,0,0,1,0,0,6,0,19,17,2,0,1,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0
17,7,Ben Fry,22.4,Dallas Jackals,UTAH,87,5,1,0,0,0,0,0,0,0,0,12,95,88,7,2,9,2,1,7,6,86,11,2,12,12,0,0,1,0,0,7,7,1,4,0,0,1,0,0,0,2,0,0
17,7,Cory Daniel,18,Old Glory DC,MIA,85,5,1,0,0,0,0,0,0,0,0,3,70,65,22,1,2,0,1,2,2,100,17,4,23,20,3,0,1,0,0,10,7,0,1,0,0,0,0,0,0,0,0,0
17,7,Dan Pryor,7.2,Miami Sharks,OGDC,85,0,0,0,0,0,0,0,0,0,0,9,59,40,4,0,7,0,1,3,2,67,11,0,12,9,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
17,7,Jed Melvin,8.7,New England Free Jacks,NOLA,69,0,0,0,0,0,0,0,0,0,0,5,56,50,10,0,4,1,0,2,2,100,6,0,9,9,0,0,0,1,2,4,4,1,2,0,0,0,0,0,0,0,0,0
17,7,Jonah Mau'u,11.8,NOLA Gold,NEFJ,49,7,1,1,0,0,0,0,0,0,0,5,50,43,9,1,4,0,0,0,0,0,9,0,11,10,1,0,0,0,0,6,5,0,1,0,0,1,0,0,0,0,0,0
17,7,Kalisi Moli,7.1,Utah Warriors,DAL,59,0,0,0,0,0,0,0,0,0,0,7,32,28,4,0,6,1,1,1,1,100,8,3,17,16,1,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0,0
17,7,Keni Nasoqeqe,6.2,Houston Sabercats,SDL,62,0,0,0,0,0,0,0,0,0,0,6,49,44,7,0,5,0,2,2,1,50,10,1,8,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,7,Maclean Jones,18.7,Chicago Hounds,ARC,83,5,1,0,0,0,0,0,0,0,0,7,85,78,11,2,3,2,3,3,3,100,12,0,14,13,1,0,0,0,1,3,2,0,2,0,0,0,0,0,0,1,0,0
17,7,Matt Heaton,3.3,RFC Los Angeles,SEA,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,7,6,1,0,1,0,0,4,4,1,1,0,0,1,0,0,0,0,0,0
17,7,Monatae Akuei Gai,13.5,Seattle Seawolves,LA,61,0,0,0,0,0,0,0,0,0,0,8,77,68,9,1,5,2,1,4,3,75,11,1,10,9,1,0,0,2,1,10,7,1,0,0,0,0,0,0,0,1,0,0
17,7,Paddy Ryan,6.3,Chicago Hounds,HOU,53,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,1,0,0,1,1,100,9,0,4,3,1,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0,0
17,7,Paddy Ryan,6.3,San Diego Legion,HOU,82,0,0,0,0,0,0,0,0,0,0,4,22,16,4,0,4,0,1,3,3,100,14,3,14,14,0,0,2,0,0,7,6,0,1,0,0,1,0,0,0,0,0,0
18,7,Albert O'Shannessey,5.2,Anthem RC,NEFJ,84,0,0,0,0,0,0,0,0,0,0,4,15,14,3,0,4,0,0,1,1,100,5,1,12,11,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
18,7,Ben Fry,18.8,Dallas Jackals,HOU,81,7,1,1,0,0,0,0,0,0,0,16,107,88,5,0,14,1,5,4,3,75,7,1,12,10,2,0,0,0,0,6,6,0,2,0,0,1,0,0,0,1,0,0
18,7,Blair Cowan,15.3,San Diego Legion,SEA,61,5,1,0,0,0,0,0,0,0,0,7,50,33,5,0,3,2,0,8,5,63,8,2,10,10,0,0,0,1,1,4,4,1,0,0,0,0,0,0,0,1,0,0
18,7,Cory Daniel,6.3,Old Glory DC,NOLA,72,0,0,0,0,0,0,0,0,0,0,5,34,31,6,0,5,0,0,3,3,100,14,4,11,9,2,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
18,7,Dan Pryor,2.4,Miami Sharks,CHI,44,0,0,0,0,0,0,0,0,0,0,4,16,14,4,0,4,0,0,0,0,0,7,2,5,5,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
18,7,Jed Melvin,11.4,New England Free Jacks,ARC,84,0,0,0,0,0,0,0,0,0,0,6,32,27,5,0,4,2,1,4,4,100,10,1,19,19,0,0,2,2,1,9,7,1,0,0,0,0,0,0,0,0,0,0
18,7,Jonah Mau'u,18.4,NOLA Gold,OGDC,82,0,0,0,0,0,0,0,0,0,0,8,76,68,9,0,7,1,1,1,1,100,5,2,17,17,0,0,0,0,1,17,17,3,1,0,0,1,0,0,0,0,0,0
18,7,Kalisi Moli,2.1,Utah Warriors,LA,35,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,1,0,0,0,0,0,10,1,11,8,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
18,7,Keni Nasoqeqe,3.4,Houston Sabercats,DAL,43,0,0,0,0,0,0,0,0,0,0,5,27,22,4,0,4,0,0,0,0,0,2,0,4,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
18,7,Maclean Jones,9.3,Chicago Hounds,MIA,81,0,0,0,0,0,0,0,0,0,0,6,34,27,5,0,3,2,0,3,3,100,12,0,12,12,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0
18,7,Max Katjijeko,6.4,RFC Los Angeles,UTAH,81,0,0,0,0,0,0,0,0,0,0,11,45,38,3,0,9,0,1,1,1,100,11,3,7,7,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18,7,Monatae Akuei Gai,16.3,Seattle Seawolves,SDL,82,5,1,0,0,0,0,0,0,0,0,4,37,30,8,0,1,2,0,6,4,67,15,2,18,17,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
1,8,Dylan Fortune,4.6,Anthem RC,NEFJ,46,0,0,0,0,0,0,0,0,0,0,7,39,33,5,0,6,1,1,1,1,100,3,0,6,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1,8,Jason Damm,14.1,RFC Los Angeles,DAL,68,5,1,0,0,0,0,0,0,0,0,10,62,52,5,0,9,0,0,3,3,100,13,4,10,8,2,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
1,8,Lautaro Bavaro,5.1,Old Glory DC,NOLA,78,0,0,0,0,0,0,0,0,0,0,3,21,20,7,0,1,0,1,3,3,100,12,2,12,12,0,0,1,0,0,6,3,0,2,0,0,1,0,0,0,0,0,0
1,8,Luke White,3.9,Chicago Hounds,MIA,57,0,0,0,0,0,0,0,0,0,0,9,48,40,4,0,7,0,0,1,1,100,6,0,4,3,1,0,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0
1,8,Manuel Ardao,0.7,Miami Sharks,CHI,73,0,0,0,0,0,0,0,0,0,0,8,36,27,3,0,5,1,1,1,1,100,10,1,11,10,1,0,1,0,0,10,9,1,3,0,0,3,0,1,0,0,0,0
1,8,Olajuwon Noa,9.4,NOLA Gold,OGDC,78,0,0,0,0,0,0,0,0,0,0,12,71,55,5,0,11,0,2,2,2,100,8,3,9,8,1,0,0,0,1,6,6,0,2,0,0,2,0,0,0,0,0,0
1,8,Riekert Hattingh,6.3,Seattle Seawolves,SDL,78,0,0,0,0,0,0,0,0,0,0,6,45,38,6,0,5,1,0,5,4,80,12,1,11,10,1,0,0,0,0,3,2,0,2,0,0,1,0,0,0,0,0,0
1,8,Ronan Foley,12,Dallas Jackals,LA,83,0,0,0,0,0,0,0,0,0,0,8,63,52,7,0,6,0,0,3,3,100,9,2,21,21,0,0,1,0,0,4,4,1,1,0,0,1,0,0,0,0,0,0
1,8,Ronan Murphy,10,Houston Sabercats,UTAH,65,5,1,0,0,0,0,0,0,0,0,5,43,40,8,0,3,0,1,1,1,100,6,0,9,5,4,0,0,0,0,4,3,0,1,0,0,1,0,0,0,0,0,0
1,8,Thomas Tu'avao,3.5,Utah Warriors,HOU,57,0,0,0,0,0,0,0,0,0,0,6,28,27,4,0,6,0,1,2,2,100,7,0,6,6,0,0,0,0,0,4,4,0,2,0,0,1,0,0,0,0,0,0
1,8,Tupou Afungia,7.3,San Diego Legion,SEA,78,0,0,0,0,0,0,0,0,0,0,6,51,44,7,0,5,0,1,3,3,100,11,2,12,8,4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
1,8,Wian Conradie,13.6,New England Free Jacks,ARC,57,5,1,0,0,0,0,0,0,0,0,8,64,62,8,1,7,0,0,6,3,50,5,1,9,8,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2,8,Dylan Fortune,5.2,Anthem RC,NOLA,61,0,0,0,0,0,0,0,0,0,0,4,20,15,4,0,4,1,0,0,0,0,6,1,18,14,4,0,1,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0
2,8,Dylan Nel,8.3,Utah Warriors,CHI,80,0,0,0,0,0,0,0,0,0,0,7,59,50,7,0,7,0,1,7,7,100,12,0,11,11,0,0,0,0,0,14,13,1,2,0,0,1,0,0,0,0,0,0
